pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0002,orig,A,-0.0790,-2.5790,-9.5790,1154,3471
p0002,swap,B,-6.5015,-0.0015,-11.7515,1154,2777
p0005,orig,B,-1.1427,-0.3927,-5.1427,428,1024
p0005,swap,B,-12.7500,-0.0000,-15.0000,428,981
p0007,orig,B,-22.3750,0.0000,-22.6250,763,1638
p0007,swap,A,-0.0000,-15.5000,-18.7500,763,1620
p0012,orig,B,-2.8120,-0.0620,-11.5620,678,1636
p0012,swap,A,-0.0790,-2.5790,-9.3290,678,1512
p0013,orig,B,-23.5000,0.0000,-23.2500,895,1957
p0013,swap,A,0.0000,-19.8750,-20.8750,895,1953
p0015,orig,A,-0.0086,-4.7586,-11.7586,881,1982
p0015,swap,B,-13.5000,-0.0000,-21.2500,881,2069
p0021,orig,A,0.0000,-21.3750,-19.0000,601,1326
p0021,swap,B,-22.0000,0.0000,-22.0000,601,1321
p0024,orig,B,-1.3133,-0.3133,-10.0633,645,1459
p0024,swap,A,-0.0041,-5.5041,-13.5041,645,1420
p0026,orig,A,0.0000,-19.1250,-19.6250,654,1451
p0026,swap,B,-18.7500,0.0000,-20.8750,654,1483
p0030,orig,B,-1.5025,-0.2525,-7.5025,1327,3385
p0030,swap,B,-10.2500,-0.0000,-14.5000,1327,4394
p0040,orig,A,-0.4756,-0.9756,-6.4756,533,4137
p0040,swap,A,-0.0071,-5.0071,-7.7571,533,1348
p0042,orig,B,-4.7593,-0.0093,-7.2593,525,1249
p0042,swap,A,-0.6958,-0.6958,-5.9458,525,1209
p0045,orig,A,0.0000,-19.0000,-18.7500,845,2034
p0045,swap,B,-13.7500,-0.0000,-18.7500,845,2021
p0049,orig,B,-10.7501,-0.0001,-10.0001,495,1241
p0049,swap,A,-0.0086,-12.5086,-4.7586,495,1050
p0050,orig,B,-0.9741,-0.4741,-10.2241,488,1193
p0050,swap,A,-0.0241,-7.0241,-3.7741,488,1094
p0059,orig,A,-0.0001,-10.0001,-12.0001,455,1160
p0059,swap,B,-11.0000,-0.0000,-16.2500,455,1007
p0060,orig,A,-0.0052,-5.2552,-15.0052,413,951
p0060,swap,B,-11.2500,-0.0000,-16.2500,413,948
p0061,orig,A,0.0000,-18.0000,-16.7500,446,944
p0061,swap,B,-21.5000,0.0000,-19.5000,446,908
p0064,orig,A,-0.0000,-13.7500,-12.2500,596,1356
p0064,swap,B,-18.2500,0.0000,-17.7500,596,1267
p0068,orig,A,-0.0093,-4.7593,-7.2593,588,1296
p0068,swap,B,-15.5000,-0.0000,-17.5000,588,1278
p0070,orig,A,-0.0000,-12.7500,-14.2500,1050,2354
p0070,swap,B,-19.7500,0.0000,-22.3750,1050,2306
p0076,orig,B,-18.0000,0.0000,-20.0000,666,1458
p0076,swap,A,0.0000,-19.5000,-16.7500,666,1444
p0092,orig,A,-0.0504,-6.3004,-3.0504,388,903
p0092,swap,C,-1.9119,-1.6619,-0.4119,388,837
p0099,orig,A,-0.0000,-12.5000,-19.3750,660,1424
p0099,swap,B,-25.3750,0.0000,-21.5000,660,1417
p0100,orig,B,-4.7696,-0.0196,-4.5196,767,1606
p0100,swap,B,-1.5025,-0.2525,-7.5025,767,1608
p0103,orig,C,-10.7509,-7.0009,-0.0009,311,764
p0103,swap,C,-7.2649,-4.2649,-0.0149,311,625
p0104,orig,B,-10.8260,-0.5760,-0.8260,297,647
p0104,swap,B,-3.0621,-0.0621,-4.3121,297,632
p0108,orig,B,-3.0486,-0.0486,-10.0486,808,1724
p0108,swap,A,-0.0111,-11.2611,-4.5111,808,1739
p0110,orig,B,-17.8750,-0.0000,-15.2500,540,1170
p0110,swap,A,-0.0000,-14.7500,-10.5000,540,1131
p0111,orig,B,-11.5000,-0.0000,-14.7500,808,1701
p0111,swap,A,-0.0795,-2.5795,-7.3295,808,1728
p0112,orig,A,-0.0000,-17.8750,-11.5000,395,917
p0112,swap,B,-22.6250,0.0000,-20.7500,395,801
p0113,orig,A,-0.0001,-12.0001,-9.7501,399,830
p0113,swap,B,-13.5000,-0.0000,-18.0000,399,802
p0114,orig,B,-16.7500,0.0000,-18.5000,415,859
p0114,swap,A,-0.0007,-11.2507,-7.2507,415,816
p0117,orig,A,-0.0000,-12.2500,-20.7500,332,739
p0117,swap,B,-1.9102,-0.1602,-18.4102,332,680
p0118,orig,A,-0.0000,-13.5000,-20.2500,346,734
p0118,swap,B,-7.7504,-0.0004,-17.2504,346,691
p0120,orig,B,-4.2642,-0.0142,-16.0142,312,804
p0120,swap,A,-0.0001,-9.0001,-16.5001,312,565
p0122,orig,B,-20.7500,0.0000,-21.8750,319,626
p0122,swap,A,-0.0003,-8.2503,-10.2503,319,597
p0123,orig,B,-3.0487,-0.0487,-9.0487,432,888
p0123,swap,B,-5.2552,-0.0052,-11.7552,432,835
p0124,orig,B,-8.2503,-0.0003,-12.0003,350,730
p0124,swap,A,-0.0517,-3.3017,-4.3017,350,685
p0125,orig,C,-0.9742,-8.7242,-0.4742,329,712
p0125,swap,B,-17.7500,0.0000,-19.0000,329,661
p0126,orig,A,-0.0001,-10.2501,-10.0001,373,727
p0126,swap,B,-7.5006,-0.0006,-12.2506,373,713
p0130,orig,B,-15.5012,-0.0012,-6.7512,445,851
p0130,swap,C,-1.9257,-4.1757,-0.1757,445,809
p0132,orig,A,-0.0001,-12.2501,-9.0001,465,916
p0132,swap,B,-18.7500,0.0000,-19.5000,465,910
p0133,orig,A,-0.0000,-15.5000,-11.5000,625,1432
p0133,swap,B,-14.5000,-0.0000,-11.7500,625,1305
p0137,orig,A,-0.0000,-20.5000,-12.2500,862,1845
p0137,swap,B,-22.2500,0.0000,-20.7500,862,1935
p0138,orig,C,-6.0026,-9.0026,-0.0026,475,1033
p0138,swap,C,-0.9743,-8.4743,-0.4743,475,944
p0142,orig,A,-0.0003,-12.0003,-8.2503,1292,3627
p0142,swap,B,-18.2500,-0.0000,-11.2500,1292,3440
p0143,orig,A,-0.4748,-0.9748,-7.2248,661,2762
p0143,swap,A,-0.0001,-9.7501,-10.0001,661,1320
p0145,orig,A,-0.0002,-9.2502,-9.2502,1284,3518
p0145,swap,B,-17.0001,-0.0001,-9.2501,1284,3638
p0146,orig,B,-22.0000,0.0000,-21.1250,962,2187
p0146,swap,A,-0.0000,-13.7500,-11.7500,962,2109
p0150,orig,B,-15.7500,-0.0000,-14.2500,585,1289
p0150,swap,A,-0.2014,-16.2014,-1.7014,585,1254
p0152,orig,A,-0.3871,-8.3871,-1.1371,793,1702
p0152,swap,B,-6.5027,-0.0027,-6.7527,793,1740
p0153,orig,A,-0.0015,-20.0015,-6.5015,587,1318
p0153,swap,B,-11.0001,-0.0001,-9.0001,587,1277
p0156,orig,A,-0.0002,-14.5002,-8.5002,312,676
p0156,swap,B,-22.6250,-0.0000,-16.2500,312,615
p0158,orig,A,-0.1647,-5.4147,-1.9147,646,1379
p0158,swap,B,-6.2572,-0.0072,-5.2572,646,1375
p0161,orig,B,-15.2500,-0.0000,-17.7500,411,869
p0161,swap,A,-0.0381,-4.7881,-3.5381,411,795
p0168,orig,B,-11.7500,-0.0000,-11.2500,427,864
p0168,swap,A,-0.0000,-10.7500,-13.5000,427,805
p0170,orig,A,-0.0000,-14.7500,-13.5000,632,1258
p0170,swap,B,-20.0000,0.0000,-16.7500,632,1291
p0171,orig,A,-0.0086,-6.2586,-5.0086,583,1267
p0171,swap,A,-0.0033,-9.2533,-5.7533,583,1245
p0174,orig,A,-0.4750,-6.9750,-0.9750,590,1253
p0174,swap,A,-0.2544,-6.0044,-1.5044,590,1260
p0178,orig,B,-1.3133,-0.3133,-9.5633,499,1044
p0178,swap,B,-3.7733,-0.0233,-11.2733,499,991
p0182,orig,A,-0.0381,-3.2881,-9.7881,851,1810
p0182,swap,A,-0.0001,-9.2501,-14.5001,851,1815
p0186,orig,A,-0.0299,-3.5299,-9.0299,691,1751
p0186,swap,A,-0.0144,-4.2644,-8.2644,691,1529
p0187,orig,B,-2.5818,-0.0818,-5.8318,707,1585
p0187,swap,A,-0.2024,-1.7024,-6.9524,707,1574
p0188,orig,A,-0.0013,-7.0013,-7.7513,789,1740
p0188,swap,B,-0.9773,-0.4773,-5.7273,789,1700
p0189,orig,B,-18.0000,0.0000,-20.6250,965,3938
p0189,swap,A,-0.0000,-13.0000,-16.0000,965,3731
p0190,orig,B,-10.2500,-0.0000,-19.0000,940,2592
p0190,swap,A,-0.0001,-9.5001,-15.7501,940,2147
p0191,orig,A,0.0000,-21.5000,-19.5000,1459,5930
p0191,swap,B,-22.6250,0.0000,-23.0000,1459,3759
p0192,orig,B,-4.0182,-0.0182,-14.7682,1034,3444
p0192,swap,A,-0.0000,-11.7500,-14.0000,1034,4147
p0193,orig,A,0.0000,-19.5000,-18.5000,1553,6477
p0193,swap,B,-22.6250,0.0000,-21.1250,1553,4051
p0194,orig,A,-0.1102,-4.6102,-2.3602,767,3095
p0194,swap,A,-0.0257,-6.0257,-3.7757,767,1726
p0195,orig,C,-1.7639,-1.0139,-0.7639,896,9382
p0195,swap,C,-2.0280,-1.2780,-0.5280,896,2044
p0196,orig,A,-0.1002,-11.8502,-2.3502,772,8133
p0196,swap,B,-9.7642,-0.0142,-4.2642,772,1648
p0203,orig,A,-0.0092,-7.5092,-4.7592,1058,5498
p0203,swap,B,-20.6250,-0.0000,-15.7500,1058,3368
p0205,orig,B,-10.7500,-0.0000,-17.2500,652,1807
p0205,swap,A,-0.0032,-6.0032,-7.2532,652,1585
p0208,orig,A,-0.0000,-19.7500,-14.7500,959,2264
p0208,swap,B,-23.0000,0.0000,-22.1250,959,2092
p0209,orig,A,0.0000,-17.7500,-16.7500,946,2847
p0209,swap,B,-23.3750,0.0000,-21.3750,946,5715
p0214,orig,B,-16.0000,-0.0000,-18.0000,1023,6114
p0214,swap,A,-0.0182,-9.5182,-4.0182,1023,3822
p0215,orig,B,-10.0001,-0.0001,-9.2501,592,1519
p0215,swap,A,-0.4741,-10.2241,-0.9741,592,1339
p0219,orig,A,-0.0000,-13.7500,-12.2500,584,1306
p0219,swap,B,-9.7501,-0.0001,-13.5001,584,1262
p0221,orig,A,-0.0037,-5.7537,-7.5037,485,1038
p0221,swap,B,-13.2500,-0.0000,-19.1250,485,1030
p0223,orig,A,-0.0000,-12.2500,-13.5000,1427,3459
p0223,swap,B,-15.2500,-0.0000,-13.0000,1427,3215
p0226,orig,A,-0.5647,-1.8147,-1.3147,779,1816
p0226,swap,A,-0.0493,-7.2993,-3.0493,779,1686
p0228,orig,B,-20.0000,-0.0000,-16.5000,522,1166
p0228,swap,A,-0.0025,-6.0025,-17.7525,522,1097
p0229,orig,A,-0.0070,-8.2570,-5.0070,533,1117
p0229,swap,A,-0.2085,-4.9585,-1.7085,533,1121
p0232,orig,B,-14.5000,-0.0000,-18.7500,700,1430
p0232,swap,A,-0.0000,-18.3750,-15.7500,700,1461
p0233,orig,B,-14.5000,-0.0000,-18.7500,700,1460
p0233,swap,A,-0.0000,-18.3750,-15.7500,700,1458
p0240,orig,A,-0.2163,-4.2163,-1.7163,584,1253
p0240,swap,A,-0.0119,-5.0119,-5.2619,584,1365
p0244,orig,C,-0.8339,-4.8339,-0.5839,808,1735
p0244,swap,B,-5.2564,-0.0064,-6.7564,808,1723
p0247,orig,A,-0.0620,-2.8120,-9.8120,1251,2790
p0247,swap,B,-13.5000,-0.0000,-12.7500,1251,2757
p0248,orig,A,-0.0000,-21.3750,-14.0000,1384,6575
p0248,swap,B,-21.8750,0.0000,-21.6250,1384,3662
p0249,orig,A,-0.0000,-19.7500,-13.7500,1295,3469
p0249,swap,B,-19.5000,0.0000,-21.6250,1295,4182
p0250,orig,B,-22.1250,0.0000,-17.5000,974,3051
p0250,swap,A,-0.0000,-19.5000,-10.5000,974,2719
p0253,orig,A,-0.0000,-16.0000,-11.7500,1304,16432
p0253,swap,B,-18.2500,0.0000,-20.3750,1304,18411
p0259,orig,B,-5.2554,-0.0054,-8.7554,848,3559
p0259,swap,A,-0.0008,-7.2508,-10.0008,848,1911
p0276,orig,A,-0.0001,-10.0001,-11.2501,776,1796
p0276,swap,A,-0.0002,-8.7502,-11.7502,776,1823
p0277,orig,A,0.0000,-22.8750,-21.0000,1368,3153
p0277,swap,B,-23.3750,0.0000,-20.8750,1368,3097
p0278,orig,A,-0.0000,-15.7500,-14.0000,851,1912
p0278,swap,A,-0.0009,-7.0009,-11.7509,851,1877
p0281,orig,A,-0.0000,-15.0000,-15.2500,1251,9584
p0281,swap,B,-20.5000,-0.0000,-14.2500,1251,5832
p0284,orig,A,0.0000,-20.2500,-16.7500,1492,3996
p0284,swap,B,-23.1250,0.0000,-20.3750,1492,3402
p0285,orig,A,-0.0019,-6.2519,-12.7519,1044,5237
p0285,swap,B,-0.9741,-0.4741,-10.2241,1044,2739
p0286,orig,B,-23.1250,0.0000,-20.2500,1531,11267
p0286,swap,A,-0.0000,-17.7500,-16.2500,1531,3500
p0295,orig,A,0.0000,-17.7500,-17.7500,1409,3377
p0295,swap,B,-23.3750,0.0000,-20.1250,1409,5986
p0296,orig,A,0.0000,-19.2500,-19.8750,1598,7802
p0296,swap,B,-24.5000,0.0000,-21.1250,1598,4503
p0300,orig,A,0.0000,-20.7500,-17.7500,570,2785
p0300,swap,B,-25.0000,0.0000,-20.8750,570,1379
p0302,orig,A,0.0000,-18.0000,-17.5000,720,1899
p0302,swap,B,-19.2500,0.0000,-22.7500,720,1588
p0304,orig,B,-17.2500,0.0000,-20.5000,774,2009
p0304,swap,A,-0.0000,-12.0000,-13.5000,774,1932
p0305,orig,A,-0.0000,-15.2500,-19.0000,1560,6142
p0305,swap,B,-24.5000,0.0000,-21.6250,1560,4291
p0306,orig,B,-24.6250,0.0000,-20.7500,1648,5571
p0306,swap,A,-0.0000,-12.0000,-19.2500,1648,4247
p0314,orig,A,-0.1297,-2.1297,-5.8797,1329,3930
p0314,swap,B,-5.7532,-0.0032,-15.0032,1329,3771
p0318,orig,A,0.0000,-24.0000,-19.0000,1391,5396
p0318,swap,B,-23.3750,0.0000,-20.3750,1391,4005
p0319,orig,B,-5.0067,-0.0067,-10.7567,1751,5751
p0319,swap,A,-0.3133,-1.3133,-10.8133,1751,5008
p0323,orig,B,-17.7500,0.0000,-20.7500,748,2908
p0323,swap,A,-0.0012,-6.7512,-14.2512,748,1695
p0324,orig,A,-0.0002,-8.5002,-16.2502,907,8353
p0324,swap,B,-13.5000,-0.0000,-19.2500,907,3150
p0326,orig,B,-13.5000,-0.0000,-14.5000,793,3992
p0326,swap,A,0.0000,-19.2500,-18.0000,793,1900
p0328,orig,A,-0.0000,-12.0000,-13.7500,857,2034
p0328,swap,A,-0.1002,-2.3502,-10.1002,857,1933
p0332,orig,A,-0.0000,-16.0000,-18.0000,655,1603
p0332,swap,B,-24.8750,0.0000,-23.6250,655,1452
p0333,orig,A,-0.2693,-2.2693,-2.0193,602,1420
p0333,swap,B,-14.0000,-0.0000,-16.7500,602,1395
p0334,orig,B,-7.7504,-0.0004,-15.0004,644,1494
p0334,swap,A,-0.0183,-4.0183,-9.0183,644,1449
p0335,orig,B,-18.5000,0.0000,-20.0000,611,1381
p0335,swap,A,-0.0004,-8.0004,-10.0004,611,1387
p0339,orig,B,-1.9108,-0.1608,-7.4108,814,2069
p0339,swap,A,-0.1276,-2.1276,-7.3776,814,1990
p0344,orig,A,-0.1276,-2.1276,-7.3776,1065,5055
p0344,swap,A,-0.0380,-3.2880,-14.2880,1065,3539
p0345,orig,A,0.0000,-18.5000,-19.5000,862,2157
p0345,swap,B,-7.2507,-0.0007,-17.5007,862,1895
p0346,orig,B,-7.2507,-0.0007,-14.0007,1034,5765
p0346,swap,A,-0.1606,-1.9106,-7.9106,1034,3582
p0348,orig,A,-0.0067,-5.0067,-15.0067,1185,3296
p0348,swap,B,-7.0009,-0.0009,-12.7509,1185,3018
